# Time	Flux
4.3817400000e+07 1.0027584468e+01
4.3819200000e+07 1.0028524079e+01
4.3821000000e+07 1.0039021598e+01
4.3822800000e+07 1.0034736481e+01
4.3824600000e+07 1.0026039293e+01
4.3826400000e+07 1.0022647073e+01
4.3828200000e+07 1.0040343282e+01
4.3830000000e+07 1.0017152749e+01
4.3831800000e+07 9.9998247432e+00
4.3833600000e+07 1.0006032430e+01
4.3835400000e+07 9.9750801342e+00
4.3837200000e+07 9.9543807200e+00
4.3839000000e+07 1.0008254116e+01
4.3840800000e+07 1.0003534358e+01
4.3842600000e+07 9.9535012384e+00
4.3844400000e+07 9.9565770046e+00
4.3846200000e+07 9.9432596811e+00
4.3848000000e+07 9.9093644083e+00
4.3849800000e+07 9.9284669675e+00
4.3851600000e+07 9.9023626937e+00
4.3853400000e+07 9.8516695679e+00
4.3855200000e+07 9.8418940687e+00
4.3857000000e+07 9.8158459668e+00
4.3858800000e+07 9.7761749368e+00
4.3860600000e+07 9.8117030441e+00
4.3862400000e+07 9.8053702261e+00
4.3864200000e+07 9.7355873833e+00
4.3866000000e+07 9.7572971000e+00
4.3867800000e+07 9.7997841646e+00
4.3869600000e+07 9.7863513267e+00
4.3871400000e+07 9.7874326878e+00
4.3873200000e+07 9.8408647385e+00
4.3875000000e+07 9.8291384572e+00
4.3876800000e+07 9.7592842763e+00
4.3878600000e+07 9.7135484184e+00
4.3880400000e+07 9.7047645330e+00
4.3882200000e+07 9.6722726227e+00
4.3884000000e+07 9.6505972416e+00
4.3885800000e+07 9.6492434396e+00
4.3887600000e+07 9.6435715870e+00
4.3889400000e+07 9.6347108016e+00
4.3891200000e+07 9.6606041015e+00
4.3893000000e+07 9.6712417187e+00
4.3894800000e+07 9.6460553877e+00
4.3896600000e+07 9.6271231410e+00
4.3898400000e+07 9.6456959512e+00
4.3900200000e+07 9.6448362078e+00
4.3902000000e+07 9.6453623086e+00
4.3903800000e+07 9.6731544956e+00
4.3905600000e+07 9.7391776049e+00
4.3907400000e+07 9.7590801460e+00
4.3909200000e+07 9.7282186380e+00
4.3911000000e+07 9.7446979007e+00
4.3912800000e+07 9.7352530140e+00
4.3914600000e+07 9.7247970138e+00
4.3916400000e+07 9.7453453707e+00
4.3918200000e+07 9.7952485974e+00
4.3920000000e+07 9.7865900520e+00
4.3921800000e+07 9.8074397888e+00
4.3923600000e+07 9.8419977610e+00
4.3925400000e+07 9.8273459913e+00
4.3927200000e+07 9.8021563098e+00
4.3929000000e+07 9.8084265083e+00
4.3930800000e+07 9.7861509402e+00
4.3932600000e+07 9.7663272351e+00
4.3934400000e+07 9.7623267210e+00
4.3936200000e+07 9.7626239379e+00
4.3938000000e+07 9.7726907305e+00
4.3939800000e+07 9.7854596415e+00
4.3941600000e+07 9.7602235656e+00
4.3943400000e+07 9.7557384496e+00
4.3945200000e+07 9.7155610365e+00
4.3947000000e+07 9.7141273357e+00
4.3948800000e+07 9.6913241339e+00
4.3950600000e+07 9.6917539990e+00
4.3952400000e+07 9.6979072119e+00
4.3954200000e+07 9.7378623510e+00
4.3956000000e+07 9.7390506404e+00
4.3957800000e+07 9.7279720440e+00
4.3959600000e+07 9.7063712615e+00
4.3961400000e+07 9.7117026009e+00
4.3963200000e+07 9.7340467310e+00
4.3965000000e+07 9.7214556986e+00
4.3966800000e+07 9.6976767471e+00
4.3968600000e+07 9.6893306127e+00
4.3970400000e+07 9.6902066106e+00
4.3972200000e+07 9.7266297394e+00
4.3974000000e+07 9.7611718476e+00
4.3975800000e+07 9.7914383568e+00
4.3977600000e+07 9.8242474320e+00
4.3979400000e+07 9.8230735195e+00
4.3981200000e+07 9.8104506000e+00
4.3983000000e+07 9.8141970786e+00
4.3984800000e+07 9.8315460398e+00
4.3986600000e+07 9.8421481710e+00
4.3988400000e+07 9.8380663223e+00
4.3990200000e+07 9.8386795784e+00
4.3992000000e+07 9.8180634495e+00
4.3993800000e+07 9.8035535102e+00
4.3995600000e+07 9.8050486231e+00
4.3997400000e+07 9.8162151437e+00
4.3999200000e+07 9.8306811246e+00
4.4001000000e+07 9.8408578499e+00
4.4002800000e+07 9.8368536258e+00
4.4004600000e+07 9.8020007983e+00
4.4006400000e+07 9.7912414045e+00
4.4008200000e+07 9.7977837153e+00
4.4010000000e+07 9.8006187812e+00
4.4011800000e+07 9.7757677195e+00
4.4013600000e+07 9.7840954823e+00
4.4015400000e+07 9.7814396364e+00
4.4017200000e+07 9.7654944703e+00
4.4019000000e+07 9.7711554708e+00
4.4020800000e+07 9.7936691306e+00
4.4022600000e+07 9.8326880354e+00
4.4024400000e+07 9.8484814577e+00
4.4026200000e+07 9.8690523895e+00
4.4028000000e+07 9.8864252516e+00
4.4029800000e+07 9.8957723420e+00
4.4031600000e+07 9.9013761945e+00
4.4033400000e+07 9.9028733495e+00
4.4035200000e+07 9.9090193252e+00
4.4037000000e+07 9.9199372008e+00
4.4038800000e+07 9.9275528812e+00
4.4040600000e+07 9.9208407751e+00
4.4042400000e+07 9.9331996554e+00
4.4044200000e+07 9.9336955249e+00
4.4046000000e+07 9.9563905785e+00
4.4047800000e+07 9.9647884090e+00
4.4049600000e+07 9.9714387813e+00
4.4051400000e+07 9.9828231326e+00
4.4053200000e+07 9.9846859215e+00
4.4055000000e+07 1.0015841322e+01
4.4056800000e+07 1.0050887792e+01
4.4058600000e+07 1.0065747661e+01
4.4060400000e+07 1.0077590834e+01
4.4062200000e+07 1.0090874299e+01
4.4064000000e+07 1.0088620232e+01
4.4065800000e+07 1.0094283936e+01
4.4067600000e+07 1.0093073886e+01
4.4069400000e+07 1.0094748164e+01
4.4071200000e+07 1.0116349641e+01
4.4073000000e+07 1.0113549567e+01
4.4074800000e+07 1.0115012650e+01
4.4076600000e+07 1.0123582377e+01
4.4078400000e+07 1.0148636828e+01
4.4080200000e+07 1.0140028584e+01
4.4082000000e+07 1.0143088799e+01
4.4083800000e+07 1.0125105390e+01
4.4085600000e+07 1.0123527645e+01
4.4087400000e+07 1.0149138363e+01
4.4089200000e+07 1.0190553134e+01
4.4091000000e+07 1.0229907825e+01
4.4092800000e+07 1.0225955799e+01
4.4094600000e+07 1.0213252548e+01
4.4096400000e+07 1.0217977708e+01
4.4098200000e+07 1.0219929787e+01
4.4100000000e+07 1.0229487389e+01
4.4101800000e+07 1.0243327799e+01
4.4103600000e+07 1.0270049879e+01
4.4105400000e+07 1.0279185564e+01
4.4107200000e+07 1.0271210952e+01
4.4109000000e+07 1.0253784573e+01
4.4110800000e+07 1.0258323390e+01
4.4112600000e+07 1.0260519344e+01
4.4114400000e+07 1.0267261619e+01
4.4116200000e+07 1.0291825616e+01
4.4118000000e+07 1.0299553605e+01
4.4119800000e+07 1.0308871207e+01
4.4121600000e+07 1.0293649235e+01
4.4123400000e+07 1.0290607492e+01
4.4125200000e+07 1.0294685591e+01
4.4127000000e+07 1.0284511462e+01
4.4128800000e+07 1.0278077714e+01
4.4130600000e+07 1.0303027507e+01
4.4132400000e+07 1.0327257421e+01
4.4134200000e+07 1.0338411015e+01
4.4136000000e+07 1.0369578613e+01
4.4137800000e+07 1.0387358281e+01
4.4139600000e+07 1.0394290277e+01
4.4141400000e+07 1.0384963446e+01
4.4143200000e+07 1.0400732121e+01
4.4145000000e+07 1.0417100272e+01
4.4146800000e+07 1.0411809891e+01
4.4148600000e+07 1.0408316108e+01
4.4150400000e+07 1.0416406313e+01
4.4152200000e+07 1.0412951854e+01
4.4154000000e+07 1.0412666710e+01
4.4155800000e+07 1.0422857600e+01
4.4157600000e+07 1.0435050556e+01
4.4159400000e+07 1.0424416578e+01
4.4161200000e+07 1.0443898492e+01
4.4163000000e+07 1.0455320098e+01
4.4164800000e+07 1.0483061902e+01
4.4166600000e+07 1.0483541712e+01
4.4168400000e+07 1.0451666928e+01
4.4170200000e+07 1.0427406124e+01
4.4172000000e+07 1.0426918401e+01
4.4173800000e+07 1.0429384762e+01
4.4175600000e+07 1.0424044711e+01
4.4177400000e+07 1.0426337024e+01
4.4179200000e+07 1.0417482950e+01
4.4181000000e+07 1.0398052143e+01
4.4182800000e+07 1.0388325024e+01
4.4184600000e+07 1.0367262333e+01
4.4186400000e+07 1.0364071981e+01
4.4188200000e+07 1.0363686820e+01
4.4190000000e+07 1.0362783354e+01
4.4191800000e+07 1.0330572199e+01
4.4193600000e+07 1.0343436273e+01
4.4195400000e+07 1.0357517585e+01
4.4197200000e+07 1.0344136581e+01
4.4199000000e+07 1.0364515774e+01
4.4200800000e+07 1.0386399489e+01
4.4202600000e+07 1.0388603766e+01
4.4204400000e+07 1.0386943722e+01
4.4206200000e+07 1.0403245979e+01
4.4208000000e+07 1.0396003322e+01
4.4209800000e+07 1.0388824012e+01
4.4211600000e+07 1.0404330859e+01
4.4213400000e+07 1.0402330115e+01
4.4215200000e+07 1.0418774525e+01
4.4217000000e+07 1.0407190772e+01
4.4218800000e+07 1.0409196606e+01
4.4220600000e+07 1.0414185530e+01
4.4222400000e+07 1.0382309080e+01
4.4224200000e+07 1.0405743558e+01
4.4226000000e+07 1.0406433911e+01
4.4227800000e+07 1.0388026160e+01
4.4229600000e+07 1.0383483560e+01
4.4231400000e+07 1.0377525407e+01
4.4233200000e+07 1.0375037709e+01
4.4235000000e+07 1.0398734085e+01
4.4236800000e+07 1.0409935255e+01
4.4238600000e+07 1.0381970122e+01
4.4240400000e+07 1.0370058052e+01
4.4242200000e+07 1.0381273270e+01
4.4244000000e+07 1.0369801416e+01
4.4245800000e+07 1.0347328873e+01
4.4247600000e+07 1.0341534045e+01
4.4249400000e+07 1.0348933646e+01
4.4251200000e+07 1.0323947870e+01
4.4253000000e+07 1.0322557402e+01
4.4254800000e+07 1.0343753884e+01
4.4256600000e+07 1.0355300620e+01
4.4258400000e+07 1.0370524603e+01
4.4260200000e+07 1.0365851195e+01
4.4262000000e+07 1.0339791675e+01
4.4263800000e+07 1.0337812395e+01
4.4265600000e+07 1.0372251750e+01
4.4267400000e+07 1.0363001401e+01
4.4269200000e+07 1.0351721821e+01
4.4271000000e+07 1.0367563353e+01
4.4272800000e+07 1.0395118715e+01
4.4274600000e+07 1.0387685075e+01
4.4276400000e+07 1.0401146959e+01
4.4278200000e+07 1.0400826791e+01
4.4280000000e+07 1.0371990897e+01
4.4281800000e+07 1.0354166173e+01
4.4283600000e+07 1.0340944691e+01
4.4285400000e+07 1.0327750486e+01
4.4287200000e+07 1.0345553958e+01
4.4289000000e+07 1.0337563648e+01
4.4290800000e+07 1.0301247008e+01
4.4292600000e+07 1.0309653673e+01
4.4294400000e+07 1.0336811924e+01
4.4296200000e+07 1.0335182716e+01
4.4298000000e+07 1.0325703947e+01
4.4299800000e+07 1.0327549698e+01
4.4301600000e+07 1.0322269016e+01
4.4303400000e+07 1.0322697151e+01
4.4305200000e+07 1.0321313661e+01
4.4307000000e+07 1.0337448282e+01
4.4308800000e+07 1.0341669634e+01
4.4310600000e+07 1.0337011629e+01
4.4312400000e+07 1.0347998962e+01
4.4314200000e+07 1.0343677364e+01
4.4316000000e+07 1.0331775428e+01
4.4317800000e+07 1.0309652186e+01
4.4319600000e+07 1.0297530548e+01
4.4321400000e+07 1.0241483437e+01
4.4323200000e+07 1.0239885373e+01
4.4325000000e+07 1.0243752475e+01
4.4326800000e+07 1.0213949049e+01
4.4328600000e+07 1.0179393531e+01
4.4330400000e+07 1.0181166583e+01
4.4332200000e+07 1.0177151881e+01
4.4334000000e+07 1.0166711096e+01
4.4335800000e+07 1.0164470905e+01
4.4337600000e+07 1.0167475593e+01
4.4339400000e+07 1.0167071617e+01
4.4341200000e+07 1.0185827924e+01
4.4343000000e+07 1.0202047810e+01
4.4344800000e+07 1.0204113129e+01
4.4346600000e+07 1.0210754467e+01
4.4348400000e+07 1.0200449062e+01
4.4350200000e+07 1.0193367809e+01
4.4352000000e+07 1.0211336323e+01
4.4353800000e+07 1.0239552894e+01
4.4355600000e+07 1.0238509564e+01
4.4357400000e+07 1.0231126975e+01
4.4359200000e+07 1.0223081806e+01
4.4361000000e+07 1.0234272122e+01
4.4362800000e+07 1.0236448824e+01
4.4364600000e+07 1.0250586345e+01
4.4366400000e+07 1.0297861231e+01
4.4368200000e+07 1.0319835453e+01
4.4370000000e+07 1.0318577966e+01
4.4371800000e+07 1.0346413773e+01
4.4373600000e+07 1.0370090457e+01
4.4375400000e+07 1.0372291857e+01
4.4377200000e+07 1.0388509877e+01
4.4379000000e+07 1.0409221952e+01
4.4380800000e+07 1.0416887593e+01
4.4382600000e+07 1.0436045746e+01
4.4384400000e+07 1.0418304428e+01
4.4386200000e+07 1.0412504626e+01
4.4388000000e+07 1.0423513938e+01
4.4389800000e+07 1.0431942860e+01
4.4391600000e+07 1.0429968820e+01
4.4393400000e+07 1.0436943722e+01
4.4395200000e+07 1.0447839204e+01
4.4397000000e+07 1.0455530142e+01
4.4398800000e+07 1.0475385732e+01
4.4400600000e+07 1.0492589242e+01
4.4402400000e+07 1.0518815890e+01
4.4404200000e+07 1.0568340073e+01
4.4406000000e+07 1.0591836953e+01
4.4407800000e+07 1.0616119463e+01
4.4409600000e+07 1.0600605494e+01
4.4411400000e+07 1.0594694015e+01
4.4413200000e+07 1.0573946378e+01
4.4415000000e+07 1.0528546123e+01
4.4416800000e+07 1.0516848279e+01
4.4418600000e+07 1.0496091600e+01
4.4420400000e+07 1.0488632630e+01
4.4422200000e+07 1.0490610505e+01
4.4424000000e+07 1.0501923582e+01
4.4425800000e+07 1.0483153088e+01
4.4427600000e+07 1.0452656142e+01
4.4429400000e+07 1.0456351833e+01
4.4431200000e+07 1.0486459869e+01
4.4433000000e+07 1.0470703296e+01
4.4434800000e+07 1.0465315231e+01
4.4436600000e+07 1.0458941640e+01
4.4438400000e+07 1.0446606655e+01
4.4440200000e+07 1.0442501028e+01
4.4442000000e+07 1.0454271136e+01
4.4443800000e+07 1.0452222127e+01
4.4445600000e+07 1.0455392725e+01
4.4447400000e+07 1.0457244225e+01
4.4449200000e+07 1.0439758311e+01
4.4451000000e+07 1.0438421357e+01
4.4452800000e+07 1.0413737352e+01
4.4454600000e+07 1.0394684055e+01
4.4456400000e+07 1.0393403272e+01
4.4458200000e+07 1.0409089461e+01
4.4460000000e+07 1.0426480686e+01
4.4461800000e+07 1.0407129845e+01
4.4463600000e+07 1.0375040708e+01
4.4465400000e+07 1.0359940009e+01
4.4467200000e+07 1.0356259408e+01
4.4469000000e+07 1.0352632378e+01
4.4470800000e+07 1.0356788035e+01
4.4472600000e+07 1.0374324249e+01
4.4474400000e+07 1.0388007872e+01
4.4476200000e+07 1.0384740306e+01
4.4478000000e+07 1.0361859031e+01
4.4479800000e+07 1.0349190203e+01
4.4481600000e+07 1.0339307660e+01
4.4483400000e+07 1.0340394074e+01
4.4485200000e+07 1.0314345700e+01
4.4487000000e+07 1.0268316445e+01
4.4488800000e+07 1.0254567046e+01
4.4490600000e+07 1.0248378662e+01
4.4492400000e+07 1.0268698000e+01
4.4494200000e+07 1.0264864353e+01
4.4496000000e+07 1.0256071298e+01
4.4497800000e+07 1.0249427841e+01
4.4499600000e+07 1.0251268583e+01
4.4501400000e+07 1.0234472321e+01
4.4503200000e+07 1.0226443889e+01
4.4505000000e+07 1.0173778375e+01
4.4506800000e+07 1.0155165176e+01
4.4508600000e+07 1.0147723166e+01
4.4510400000e+07 1.0114037499e+01
4.4512200000e+07 1.0083151842e+01
4.4514000000e+07 1.0070103994e+01
4.4515800000e+07 1.0055969727e+01
4.4517600000e+07 1.0054446273e+01
4.4519400000e+07 1.0043295275e+01
4.4521200000e+07 1.0033404589e+01
4.4523000000e+07 1.0023931389e+01
4.4524800000e+07 1.0003457998e+01
4.4526600000e+07 9.9734429199e+00
4.4528400000e+07 9.9644220577e+00
4.4530200000e+07 9.9460291988e+00
4.4532000000e+07 9.9312559372e+00
4.4533800000e+07 9.9219316801e+00
4.4535600000e+07 9.8930440978e+00
4.4537400000e+07 9.8732285377e+00
4.4539200000e+07 9.8556365925e+00
4.4541000000e+07 9.8374420157e+00
4.4542800000e+07 9.8422745386e+00
4.4544600000e+07 9.8178197733e+00
4.4546400000e+07 9.7981925728e+00
4.4548200000e+07 9.7836766649e+00
4.4550000000e+07 9.7659396817e+00
4.4551800000e+07 9.7307855712e+00
4.4553600000e+07 9.7027599889e+00
4.4555400000e+07 9.6812408630e+00
4.4557200000e+07 9.6791128872e+00
4.4559000000e+07 9.6734140523e+00
4.4560800000e+07 9.6679824535e+00
4.4562600000e+07 9.6448502091e+00
4.4564400000e+07 9.6211727173e+00
4.4566200000e+07 9.6151208199e+00
